"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"true_first_wait[320]",0.4929362691172,0.37363,0.421882174728991,0.3712534182,0.030283675,1.3784295,1.00136159321387,9798.57174514018,4343.39962633448
"true_first_wait[321]",3.47111494625,3.45535,0.289142021766235,0.368974662,3.041898,3.9415915,1.00033881956083,11530.4548247412,4796.8998723329
"true_first_wait[322]",33.0229529,33.038,6.91993074901732,8.80189968,22.1864,43.8638,1.00013715437247,11587.0375906651,4698.55609325767
"true_first_wait[323]",3.722579615,3.615475,0.534787710320942,0.581320047,3.04709,4.7595815,1.0002573272826,9270.2892300135,5630.78553421421
"true_first_wait[324]",3.80900538,3.727615,0.550781598603545,0.649690146,3.0554455,4.803831,1.00012154085413,8992.11762955715,4581.51316669232
"true_first_wait[325]",0.432408833602225,0.309675,0.392354574259791,0.31754067345,0.023451315,1.256021,0.999995383229897,9819.48516093234,4270.38087366109
"true_first_wait[326]",3.390505295,3.343255,0.275149347868375,0.31483011,3.0295855,3.903476,1.00042545414058,9342.66437822394,5130.74887102079
"true_first_wait[327]",23.48553595,23.0903,1.8496826072474,2.04027999,21.16659,27.030245,0.99998468423646,11176.2558148022,5131.10331194536
"true_first_wait[328]",33.1138785875,33.1276,7.02134126069301,9.15305349,22.21099,43.897315,1.00072550564849,10945.8632957003,4701.95584832963
"true_first_wait[329]",1.22671162399075,1.145225,0.732829866433504,0.810189009,0.15312,2.564849,1.00099864999817,5181.13908807355,4484.83703372552
"true_first_wait[330]",24.93032494,24.8168,11.363262077468,14.3122791,7.2009325,42.79599,1.00036868995815,10450.5541535213,4801.13640036166
"true_first_wait[331]",0.233124865343211,0.174822,0.201837139134696,0.1738444869,0.014734795,0.65148925,1.00072488566883,9380.56495260017,4786.75777722609
"true_first_wait[332]",0.231527066100813,0.1763695,0.19892584404797,0.17315559681,0.015105525,0.634313,1.00000260852837,9156.20616447986,4260.86064326266
"true_first_wait[333]",0.4505090587005,0.4279275,0.272636782591372,0.3269711214,0.049478885,0.9234046,1.00099043432114,9577.57312520894,5045.89822017908
"true_first_wait[334]",0.455579983691625,0.434739,0.285082186508291,0.3589048428,0.038421265,0.9309857,1.00106102954961,10634.5797822189,4497.64476260533
"true_first_wait[335]",0.373606443350813,0.321306,0.271941995485105,0.3062176866,0.026312985,0.8829509,1.00052731698643,9885.00801592145,5107.41663063453
"true_first_wait[336]",0.355634261903088,0.2970875,0.261779427669515,0.2707064514,0.02727048,0.871398249999999,1.00016522402234,8520.83920122742,5321.67253955588
"true_first_wait[337]",0.367413497878725,0.3120405,0.264884746583052,0.2883530979,0.026715455,0.8729512,0.999856216685862,9288.82780052914,5072.49046134913
"true_first_wait[338]",0.445774607748375,0.4189665,0.282576029966806,0.350827638,0.037581475,0.9281063,1.00031051222738,11243.7474663697,4917.65800008267
"true_first_wait[339]",0.377592998677337,0.323765,0.275211979739081,0.3036639081,0.02375614,0.90061735,1.0003168730238,9177.63113238955,5067.49665562063
"true_first_wait[340]",0.35809864369525,0.3057705,0.261299624732101,0.2808756048,0.02965375,0.8686071,1.00024598667768,8981.02574876966,4930.21350919049
"true_first_wait[341]",0.370502882522075,0.3191035,0.263554518398339,0.289655562,0.02717363,0.86858705,0.9999390001506,9104.80844769717,4932.87297448758
"true_first_wait[342]",0.447282915577787,0.4218245,0.281110562919005,0.3491952954,0.04298888,0.9228738,1.00005748454054,11494.7196187471,5312.98169861062
"true_first_wait[343]",0.381270024025291,0.3316545,0.271263690033956,0.3014503863,0.02744078,0.8987481,1.00011357329566,9862.08765472435,4982.5999512668
"true_first_wait[344]",0.3596062638775,0.3023815,0.26788502781835,0.290537709,0.02292722,0.87599955,1.00058717629141,8089.08168314007,5010.61653848692
"true_first_wait[345]",0.367122046015311,0.314592,0.266716481062189,0.2909172546,0.024804685,0.8755442,1.00068296676532,8765.52772402933,5127.64134568882
"true_first_wait[346]",0.455518736144875,0.4322965,0.286353292669659,0.3603555669,0.04011222,0.93346535,1.00066522589299,9881.87172369212,4579.51480527059
"true_first_wait[347]",0.7884528130825,0.588549,0.67467733220209,0.5988977526,0.044916855,2.194014,1.00055336199425,10942.5848986569,4916.38837749825
"true_first_wait[348]",0.571974790518875,0.404463,0.550038190842918,0.4161317202,0.02644622,1.7404195,1.00130244989015,9547.6160190736,4457.95851614349
"true_first_wait[349]",1.3473656976965,1.27358,0.851191431253263,1.0627565907,0.12167995,2.8027205,1.00111034334314,10482.6209717309,5272.8855802709
"true_first_wait[350]",25.00516448125,25.0483,11.6019610749222,14.9082843,6.9000025,42.989315,0.999927564444641,11083.941097595,4816.65915412967
"true_first_wait[351]",0.70862151795335,0.4777495,0.70899767522124,0.4941424257,0.03793312,2.168434,1.00043006643958,8378.20439557829,5086.61996126901
"true_first_wait[352]",0.499662181892237,0.336797,0.528140677100931,0.3453694461,0.022062235,1.54145349999999,1.00082434908209,6538.56154342692,3469.4225621116
"true_first_wait[353]",1.29132732356475,1.19603,0.845580057497655,1.0453330755,0.10559275,2.756322,1.00082579081566,11895.1909092458,4803.63134650782
"true_first_wait[354]",0.560615945730125,0.4000825,0.526393688740976,0.4040796648,0.03093634,1.6615515,1.00005203341765,9839.2857144997,4583.66476849377
"true_first_wait[355]",1.05021084487175,0.886633,0.779879950356214,0.8291774085,0.070921845,2.5731765,1.00035811596741,11219.578343625,4418.82415077463
"true_first_wait[356]",1.77296101117763,1.276585,1.57061300951175,1.3168089963,0.1017566,5.09818,0.999964603904766,9430.89105861274,4873.58334420754
"true_first_wait[357]",0.722867336743975,0.48604,0.750291164516654,0.495106857,0.03828414,2.1743415,0.99979096691654,8028.71282680038,4942.00412558483
"true_first_wait[358]",0.491317103919625,0.332977,0.51420359602473,0.3401721918,0.023878985,1.494869,0.999956678213085,6290.27097214049,3893.91672302435
"true_first_wait[359]",0.790866511887512,0.6051535,0.672223812384735,0.5980563771,0.049613075,2.19463,1.00100646615417,9962.32008487888,4476.19000905654
"true_first_wait[360]",0.562207032056175,0.394896,0.537015449895082,0.4076549547,0.026747895,1.6761115,1.00021368229259,8419.00643355709,3742.54585160837
"true_first_wait[361]",1.13740477822438,0.994186,0.807494721965101,0.9241661079,0.080048665,2.646137,1.00019577686724,11906.14590502,4481.78308032011
"true_first_wait[362]",0.778877820135012,0.5827435,0.676078913018898,0.5957635362,0.04844692,2.2125825,1.00069419418608,10099.2747193324,4083.0895730016
"true_first_wait[363]",0.575721761663125,0.40875,0.54433363128256,0.4217248287,0.02966866,1.706968,1.00095570340567,10614.1850584458,4601.65684367452
"true_first_wait[364]",1.32188910009138,1.212095,0.84351550782797,1.0278509976,0.1314283,2.7719905,1.00150161399485,9492.42582223494,4572.66581878608
"true_first_wait[365]",0.8265241180701,0.646669,0.682730275180875,0.6340761441,0.050617685,2.235717,1.00068930961083,9574.86270135703,3974.50036348157
"true_first_wait[366]",0.585263164071925,0.4222895,0.54220363289521,0.4248027063,0.03399143,1.71383,1.00066321435597,10496.5361135792,4506.83647725528
"true_first_wait[367]",1.34195289638595,1.2689,0.859365785996075,1.0844418396,0.12361735,2.7933835,0.999947513483121,10973.5420306414,5344.2470867102
"true_first_wait[368]",0.83154338678,0.6412335,0.704592226673817,0.644693784,0.045548355,2.31103,1.001091119429,10162.5353821532,4305.12238263847
"true_first_wait[369]",0.593268010679,0.417261,0.56022190519496,0.4327049643,0.0311568,1.7884,1.00042113239843,11492.5910334262,4801.66297371422
"true_first_wait[370]",1.31956867184625,1.245535,0.849989081571607,1.071497259,0.1108875,2.758776,0.999912137526854,11464.5889897771,4803.60198201523
"true_first_wait[371]",0.62641516952775,0.442372,0.586411988972325,0.4703941389,0.029818155,1.851598,1.00021992169024,9703.34461707122,4689.14685682868
"true_first_wait[372]",1.25489875296813,1.149025,0.843332157838558,1.0255944804,0.0943066,2.7491545,1.00026982435475,10572.496122603,4836.22727790705
"true_first_wait[373]",1.15296159703338,1.01116,0.811100572793686,0.9128486808,0.08326001,2.685846,1.00017230307834,11387.3099175858,4759.12190090442
"true_first_wait[374]",0.387466875049363,0.336542,0.276548886530243,0.3125179953,0.025368025,0.90377955,1.00002976499128,11572.6373927784,4834.8843916709
"true_first_wait[375]",0.3386932978905,0.2756835,0.262530081568461,0.27012252939,0.021392025,0.86100995,1.00059655080629,11109.8193254488,4760.374844963
"true_first_wait[376]",0.4791421995978,0.46547,0.283257838380039,0.3603592734,0.049488595,0.9399993,1.00292197361325,11194.068058887,4443.41313079232
"true_first_wait[377]",1.81362380273587,1.35373,1.59222551289449,1.3715147124,0.10733425,5.228646,1.00000057736867,8524.30823384407,5005.54008766503
"true_first_wait[378]",0.6551079045705,0.4394455,0.671527473977601,0.4465657917,0.03843494,2.00496999999999,1.00005380984872,6946.75779400758,4070.51192867671
"true_first_wait[379]",0.449852854423375,0.3004435,0.467086565968022,0.31072575429,0.024215215,1.400459,1.00043852476185,6681.4546494905,4717.40376429293
"true_first_wait[380]",0.575872327950224,0.3867855,0.607631478215163,0.4056586338,0.02922435,1.7739135,1.00018675695805,5896.7335684824,3857.90142659867
"true_first_wait[381]",25.8672935525,25.97395,10.9217729751907,13.95475011,8.904584,42.99222,1.00198531428124,10707.0669305166,4731.77631164998
"true_first_wait[382]",26.05635179125,26.1097,10.8368850876992,13.71227088,8.8718555,43.056895,1.00013695835282,10851.5649296026,4783.59821967242
"true_first_wait[383]",26.0554608775,26.08115,11.0858567582547,14.21687379,8.8328385,43.237315,0.999920969270716,11657.468556857,5024.9731819815
"true_first_wait[384]",26.03688788125,26.13605,11.0964097731442,14.33266485,8.9286755,43.230745,1.00086188408714,11815.5940603932,4854.20540512309
"true_first_wait[385]",26.0000403675,25.8213,10.9607830778243,14.03784984,9.003404,43.116755,1.00076288448603,11717.3251875815,4618.88598802113
"true_first_wait[386]",25.88083197875,25.84935,10.9995379757517,14.18811135,8.9458805,42.89717,1.00199879816818,12705.5287077619,4408.70514554868
"true_first_wait[387]",25.99636137,26.0484,10.8676682839203,13.84740987,8.9845995,43.091245,1.00004606230212,12155.4545058113,5152.15962953511
"true_first_wait[388]",26.07037921625,26.06975,10.8023612318748,13.5991485,9.110725,42.9453,1.00102579482208,10854.0835786958,5047.80701312678
"true_first_wait[389]",25.9643251925,25.99835,10.8875644107194,14.07854721,8.945069,43.008355,1.00009124843028,11149.3972359736,4553.50692674751
"true_first_wait[390]",0.376547395491013,0.321783,0.276356086801382,0.3108315378,0.02439343,0.9029317,1.00245781968371,11683.1091521976,5044.2067025114
"true_first_wait[391]",0.359231721382137,0.300933,0.269551675881404,0.2943783843,0.02257418,0.8778648,1.00004448282887,8114.63388473916,4608.73487937764
"true_first_wait[392]",5.8872966925,5.827075,0.573763526007019,0.711900042,5.076427,6.8641995,1.00078674459005,10541.4007831865,4294.58490031305
"true_first_wait[393]",1.48839455242725,1.04569,1.41915131869269,1.1041967433,0.074425995,4.5068235,1.00023905747143,10096.4209740624,4560.34097242266
"true_first_wait[394]",0.8981277571707,0.6099945,0.928559314123544,0.6362073816,0.04402731,2.74036999999999,1.00021293517084,8128.75621948718,5405.93728199998
"true_first_wait[395]",1.145064791503,0.81264,1.10036485943459,0.8319839703,0.063134025,3.4076935,1.00085341608507,7044.72702411935,4912.61136395765
"true_first_wait[396]",26.22232451375,26.3811,11.0355728846045,14.2173927,8.9304505,43.34574,1.00050398559396,12091.3674395324,4425.46961030652
"true_first_wait[397]",0.391899891221212,0.344106,0.275372901355332,0.3208116597,0.02953477,0.8963586,1.00011581763832,11485.4602773966,4331.86790689992
"true_first_wait[398]",0.35540025207,0.2979815,0.264311197309658,0.2861447652,0.02609385,0.8718142,1.00157735370403,10883.366365814,4554.91217751298
"true_first_wait[399]",26.04319536125,26.19615,11.0577219876174,14.16883755,8.7125495,43.16841,0.999861462635339,12704.7984576903,4458.00642016679
"true_first_wait[400]",0.414790278633063,0.3810295,0.274352334782057,0.3224781021,0.032806895,0.90954705,1.00035592373189,9340.55761706585,5003.87806860821
"true_first_wait[401]",0.345457245804925,0.2903905,0.257861202887374,0.274985235,0.02553723,0.842802949999999,1.0004653624474,12168.4006026426,4917.85786996211
"true_first_wait[402]",0.44666725531775,0.420411,0.288200314825269,0.362036094,0.03657573,0.93450355,1.00053124883722,11714.4316665364,5010.09986733146
"true_first_wait[403]",0.701966943966375,0.487461,0.699306620293501,0.4856159931,0.04189861,2.104247,1.00066964746585,7357.40097404321,4179.6458332895
"true_first_wait[404]",0.5066655058531,0.3421865,0.514461554316922,0.3545311728,0.023418045,1.558554,1.00004116005322,6497.96160471105,3862.19810004161
"true_first_wait[405]",7.642400755,7.474155,0.575551419400713,0.471837449999999,7.037883,8.837211,1.0002656111581,9889.63745584972,4401.34837116739
"true_first_wait[406]",0.649804420878,0.4324775,0.679564711285073,0.4462989237,0.034724255,1.9443845,1.00024194157886,7318.22118894217,4659.10871732597
"true_first_wait[407]",0.467033664769762,0.311837,0.492750785268289,0.32189907267,0.02292233,1.437787,1.00014291554046,6754.22995335007,4115.48264894802
"true_first_wait[408]",1.46329331,1.44828,0.28670754884065,0.362236245,1.0381775,1.9393455,1.00069895676081,9949.45873942178,4185.41585367518
"true_first_wait[409]",1.4293252025,1.39701,0.280553548193807,0.341457606,1.0338985,1.9219615,1.00036223375884,11394.8435893267,5161.91663412131
"true_first_wait[410]",0.557132170283,0.421422,0.476050539629394,0.4384596762,0.029703305,1.5410955,1.00114295429323,9601.72806486867,4571.35083625545
"true_first_wait[411]",0.852010133909238,0.7842135,0.550249395661399,0.6572299083,0.074453025,1.8212445,1.00011443526056,11705.7459709499,4206.31287015627
"true_first_wait[412]",0.597799358360912,0.4741875,0.488229768923307,0.4696417194,0.03341416,1.610658,1.00025843763829,9312.98909434818,4318.84329619523
"true_first_wait[413]",0.9112418781515,0.865045,0.573964656513317,0.7222322814,0.079924495,1.8695115,1.00097458511583,10197.0928589839,4526.82437620123
"true_first_wait[414]",0.743398363720738,0.6375065,0.537687356900719,0.5904780672,0.05651467,1.770058,1.0005952137671,10713.5279830121,4245.97071258669
"true_first_wait[415]",0.84691689776425,0.7811005,0.539208874654696,0.6403631094,0.083055635,1.8037965,1.00008262867954,9280.58015317296,4826.59284468494
"true_first_wait[416]",0.298599176040363,0.238345,0.241909845412227,0.23391743739,0.01771044,0.7987943,1.00023873190747,9614.99246774026,4933.82824251813
"true_first_wait[417]",0.306355921518963,0.2444965,0.245081598950186,0.24370281978,0.02047012,0.799425,1.00040477245284,12915.6928158912,4965.9119016381
"true_first_wait[418]",0.324929320221375,0.273527,0.241016417693676,0.245525973,0.025843745,0.80563345,1.00115064124684,9794.92443176667,5388.64017050704
"true_first_wait[419]",0.34727112415795,0.286986,0.262716672566791,0.28003222779,0.024459425,0.862214049999999,1.000748107129,9135.41140391735,5054.91252128344
"true_first_wait[420]",0.31712245800655,0.2575095,0.250823505087861,0.25366048029,0.02017583,0.8193398,1.00095233552131,10385.1813819608,4217.02157434321
"true_first_wait[421]",0.324658131326838,0.26327,0.252562919559833,0.24973774308,0.021308145,0.837038,1.00170491325863,12129.7968738389,4251.55472423149
"true_first_wait[422]",0.351049359072875,0.301269,0.26153658224034,0.2850313326,0.02332493,0.8588437,1.00048305208174,9599.13176505436,4750.52214126415
"true_first_wait[423]",0.370018310367375,0.316516,0.269429754351494,0.3019470573,0.026068795,0.8799799,0.999680781745849,9903.11093953996,5288.8824099397
"true_first_wait[424]",0.43442914313555,0.399838,0.284322386447108,0.34774383,0.032971875,0.92898825,1.00135781715718,11231.6585163803,4462.65602359846
"true_first_wait[425]",0.519849756913712,0.3935005,0.44232452496634,0.3980884782,0.03206352,1.435213,1.00040633996551,5707.51123075477,4099.38167346559
"true_first_wait[426]",0.85366803948475,0.79606,0.54255570726877,0.6447204708,0.082349845,1.803518,1.00055346669429,9457.29087843049,4819.23806999002
"true_first_wait[427]",0.476987754175763,0.367616,0.405395222813051,0.360553494,0.030559965,1.3170355,1.00038948552408,7012.13824236216,5144.97005208142
"true_first_wait[428]",24.587490875,24.8001,11.7915681813701,15.18864396,6.004701,42.89876,1.00075670109367,10323.8231624257,4809.18428716569
"true_first_wait[429]",0.326544096769614,0.236867,0.300873965424711,0.2407987029,0.016987465,0.938956099999999,1.00045538648108,7784.20680996461,3565.32965255164
"true_first_wait[430]",24.3103794475,24.1074,11.7597229795426,14.99857464,5.930893,42.917375,1.00217503276657,9714.71276557283,4556.19233116715
